Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Pitts,197939,13,16,0.81,7,18,0.39,18,46,0.39,53,163,0.33,1,9,0.11
Godfrey,196304,19,27,0.70,4,9,0.44,23,57,0.40,25,72,0.35,47,97,0.48
McCann,211690,0,0,0.00,3,6,0.50,0,0,0.00,0,3,0.00,0,1,0.00
Drummond,196256,34,51,0.67,30,49,0.61,53,127,0.42,52,167,0.31,98,202,0.49
Goodwin,203648,3,5,0.60,62,140,0.44,45,94,0.48,35,92,0.38,23,48,0.48
Johns,207722,11,17,0.65,44,103,0.43,28,84,0.33,57,172,0.33,37,84,0.44
Westbrook,197911,29,42,0.69,12,20,0.60,30,96,0.31,33,81,0.41,79,182,0.43
Cavalli,205685,1,2,0.50,182,340,0.54,10,35,0.29,4,23,0.17,9,18,0.50
Coles,204819,0,0,0.00,1,2,0.50,0,0,0.00,1,3,0.33,0,0,0.00
MacLean,194817,1,1,1.00,0,0,0.00,2,6,0.33,5,13,0.38,3,7,0.43
MacLean,198188,2,3,0.67,62,118,0.53,32,81,0.40,44,139,0.32,7,19,0.37
Butler,199390,5,9,0.56,240,413,0.58,4,15,0.27,2,4,0.50,27,64,0.42
Faber,207876,0,0,0.00,75,173,0.43,8,19,0.42,4,10,0.40,4,12,0.33
Rouse,193843,14,19,0.74,36,68,0.53,42,112,0.38,148,390,0.38,10,35,0.29
Mcwhorter,203073,10,16,0.62,6,12,0.50,32,70,0.46,16,63,0.25,63,137,0.46
Schneider,194993,0,2,0.00,30,58,0.52,12,46,0.26,23,83,0.28,9,17,0.53
Zamora,209328,11,24,0.46,3,6,0.50,23,55,0.42,19,47,0.40,60,141,0.43
Rendon,202814,3,3,1.00,15,23,0.65,9,30,0.30,16,43,0.37,5,10,0.50
Rupp,210035,8,9,0.89,6,17,0.35,6,16,0.38,23,56,0.41,8,14,0.57
Keller,207661,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Boone,197320,10,13,0.77,28,61,0.46,24,75,0.32,49,121,0.40,23,37,0.62
Stewart,192480,2,2,1.00,111,199,0.56,13,28,0.46,9,24,0.38,6,13,0.46
Wilson,192712,7,12,0.58,364,648,0.56,13,35,0.37,7,28,0.25,35,56,0.62
Kent,204312,24,29,0.83,34,62,0.55,54,108,0.50,70,223,0.31,23,51,0.45
Iverson,192885,70,86,0.81,9,12,0.75,81,211,0.38,5,15,0.33,252,509,0.50
Lynn,198051,0,0,0.00,8,16,0.50,3,13,0.23,12,36,0.33,1,4,0.25
Glazer,205655,1,1,1.00,47,94,0.50,15,31,0.48,5,8,0.62,8,17,0.47
Greco,199504,14,15,0.93,21,37,0.57,11,39,0.28,51,151,0.34,10,15,0.67
Cady,202558,8,10,0.80,3,8,0.38,15,38,0.39,24,68,0.35,12,31,0.39
Gamberini,200826,0,0,0.00,2,3,0.67,1,3,0.33,0,0,0.00,0,0,0.00
Latham,196331,0,1,0.00,6,15,0.40,4,7,0.57,5,20,0.25,2,3,0.67
Condon,191795,5,11,0.45,195,282,0.69,20,40,0.50,14,53,0.26,19,46,0.41
Daniels,199775,0,0,0.00,158,264,0.60,15,37,0.41,7,20,0.35,2,10,0.20
Wing,194283,1,1,1.00,187,270,0.69,35,72,0.49,11,26,0.42,1,6,0.17
Bowers,192193,54,67,0.81,43,67,0.64,54,120,0.45,111,323,0.34,54,141,0.38
Vargas,195900,67,91,0.74,22,34,0.65,76,150,0.51,133,348,0.38,184,387,0.48
Galvin,207472,7,9,0.78,27,59,0.46,23,53,0.43,56,158,0.35,6,13,0.46
Sowers,200080,31,39,0.79,18,42,0.43,23,62,0.37,51,170,0.30,48,94,0.51
Fogle,208214,6,7,0.86,20,36,0.56,20,46,0.43,27,94,0.29,2,9,0.22
Brooks,209274,7,9,0.78,25,38,0.66,14,31,0.45,15,34,0.44,2,3,0.67
Peters,194961,21,26,0.81,58,94,0.62,54,97,0.56,129,322,0.40,23,42,0.55
Moss,191505,0,2,0.00,199,344,0.58,15,36,0.42,0,0,0.00,6,13,0.46
Watts,203802,4,4,1.00,280,434,0.65,7,12,0.58,1,1,1.00,7,11,0.64
Carollo,187759,14,15,0.93,73,140,0.52,58,121,0.48,115,266,0.43,32,64,0.50
Asher,197117,84,130,0.65,6,11,0.55,61,164,0.37,36,110,0.33,350,701,0.50
Stevenson,201112,1,1,1.00,10,17,0.59,1,2,0.50,1,3,0.33,3,4,0.75
Bohannon,197558,3,5,0.60,21,38,0.55,18,38,0.47,38,109,0.35,15,25,0.60
Harrell,207166,0,0,0.00,5,9,0.56,0,0,0.00,0,0,0.00,0,1,0.00
Dailey,203888,21,25,0.84,15,28,0.54,20,41,0.49,36,115,0.31,13,23,0.57
Addison,201894,3,6,0.50,0,2,0.00,1,7,0.14,8,19,0.42,3,9,0.33
Traverso,194623,0,0,0.00,0,0,0.00,0,2,0.00,0,1,0.00,0,0,0.00
James,209375,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Beerd,203155,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Houck,192390,23,36,0.64,89,187,0.48,32,85,0.38,27,106,0.25,77,170,0.45
Bohannon,198931,12,16,0.75,128,264,0.48,34,97,0.35,21,57,0.37,48,108,0.44
Weatherspoon,192876,3,5,0.60,129,237,0.54,17,44,0.39,4,18,0.22,11,33,0.33
King,203333,12,18,0.67,4,7,0.57,5,24,0.21,6,29,0.21,12,30,0.40
Fogle,189819,34,48,0.71,55,105,0.52,72,149,0.48,98,243,0.40,83,199,0.42
Craig,203270,0,0,0.00,1,1,1.00,1,1,1.00,0,0,0.00,1,2,0.50
Muller,196034,0,0,0.00,1,1,1.00,0,0,0.00,1,2,0.50,0,0,0.00
Ford,204440,1,2,0.50,30,56,0.54,6,23,0.26,4,16,0.25,4,9,0.44
Siegl,202342,3,4,0.75,5,9,0.56,5,20,0.25,8,39,0.21,8,23,0.35
Wilson,193607,22,28,0.79,17,34,0.50,25,64,0.39,24,70,0.34,16,29,0.55
Morrow,197296,1,2,0.50,14,30,0.47,17,41,0.41,28,98,0.29,8,17,0.47
Whalen,197142,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Bills,207147,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Berishvili,207298,25,34,0.74,61,116,0.53,80,172,0.47,103,293,0.35,89,178,0.50
Levy,215578,1,1,1.00,91,180,0.51,11,26,0.42,1,13,0.08,7,15,0.47
Myers,199950,2,2,1.00,80,139,0.58,26,71,0.37,5,18,0.28,7,20,0.35
Fleming,199236,58,73,0.79,23,45,0.51,73,205,0.36,2,13,0.15,132,252,0.52
Finney,199012,27,31,0.87,34,62,0.55,85,227,0.37,8,20,0.40,44,102,0.43
Welch,193279,2,2,1.00,23,53,0.43,12,31,0.39,0,5,0.00,11,23,0.48
Santos,214574,5,8,0.62,37,71,0.52,6,11,0.55,0,5,0.00,19,32,0.59
Norris,196169,0,0,0.00,1,2,0.50,1,5,0.20,4,12,0.33,0,2,0.00
Shepherd,205604,19,24,0.79,9,13,0.69,31,65,0.48,38,90,0.42,37,87,0.43
Miles,193980,0,0,0.00,15,36,0.42,4,7,0.57,0,0,0.00,1,3,0.33
Mackay,206098,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Romano,205739,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Johannsson,209366,21,32,0.66,37,92,0.40,43,116,0.37,57,149,0.38,98,218,0.45
Maxey,193975,1,1,1.00,105,200,0.53,3,8,0.38,1,3,0.33,4,15,0.27
Berg,200304,2,2,1.00,207,342,0.61,20,37,0.54,6,19,0.32,8,14,0.57
Moran,202411,22,26,0.85,27,42,0.64,31,84,0.37,47,135,0.35,36,85,0.42
Shannon,188044,69,110,0.63,23,37,0.62,78,192,0.41,52,132,0.39,280,584,0.48
Morrell,202649,6,7,0.86,10,14,0.71,7,19,0.37,14,46,0.30,5,7,0.71
Rollins,196370,3,6,0.50,1,2,0.50,8,25,0.32,0,2,0.00,16,29,0.55
Uribe,193757,0,0,0.00,59,110,0.54,2,9,0.22,6,17,0.35,15,26,0.58
Swift,202338,16,23,0.70,20,38,0.53,53,108,0.49,59,170,0.35,30,71,0.42
Witherspoon,193207,0,0,0.00,13,24,0.54,0,0,0.00,1,1,1.00,0,0,0.00
McCray,209068,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Walter,205637,0,1,0.00,1,4,0.25,0,3,0.00,4,8,0.50,2,3,0.67
Schwartz,206411,9,11,0.82,53,99,0.54,34,76,0.45,54,158,0.34,24,51,0.47
Temple,194571,2,2,1.00,132,268,0.49,11,26,0.42,13,29,0.45,7,19,0.37
Zuniga,197380,0,0,0.00,59,114,0.52,5,17,0.29,7,18,0.39,0,2,0.00
Foote,193712,8,10,0.80,149,239,0.62,42,89,0.47,43,131,0.33,8,15,0.53
Reynolds,193951,79,136,0.58,4,11,0.36,66,160,0.41,36,116,0.31,343,680,0.50
Iordanou,221442,0,0,0.00,4,6,0.67,0,3,0.00,0,2,0.00,0,0,0.00
Janssen,208844,0,0,0.00,9,20,0.45,2,8,0.25,1,5,0.20,0,1,0.00
Pressley,202830,32,48,0.67,11,20,0.55,31,79,0.39,23,79,0.29,81,175,0.46
Roberts,209828,0,0,0.00,1,1,1.00,1,3,0.33,1,5,0.20,0,2,0.00
Carroll,207407,0,0,0.00,0,1,0.00,0,1,0.00,0,1,0.00,1,1,1.00
Slater,203178,0,0,0.00,326,479,0.68,11,21,0.52,1,3,0.33,1,5,0.20
O`Donnell,201219,18,22,0.82,38,63,0.60,32,86,0.37,15,42,0.36,3,10,0.30
Hull,200725,1,2,0.50,2,4,0.50,4,11,0.36,4,16,0.25,4,9,0.44
Shaw,209588,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bowden,205748,126,162,0.78,84,162,0.52,206,479,0.43,126,373,0.34,223,462,0.48
Lusk,199832,3,4,0.75,81,147,0.55,44,83,0.53,63,185,0.34,17,40,0.42
Fuller,193438,2,2,1.00,294,470,0.63,21,34,0.62,17,43,0.40,3,9,0.33
Bowden,199176,126,162,0.78,84,162,0.52,206,479,0.43,126,373,0.34,223,462,0.48
Lamar,195332,49,75,0.65,22,36,0.61,73,158,0.46,91,224,0.41,185,404,0.46
McCall,197013,9,11,0.82,40,56,0.71,10,25,0.40,8,28,0.29,17,33,0.52
Laine,212874,2,4,0.50,102,184,0.55,6,15,0.40,9,19,0.47,5,9,0.56
Delgado,206673,13,14,0.93,2,7,0.29,12,36,0.33,16,54,0.30,13,32,0.41
Long,207022,3,3,1.00,0,1,0.00,0,2,0.00,1,3,0.33,0,2,0.00
Culver,202620,1,1,1.00,2,8,0.25,3,9,0.33,8,20,0.40,1,1,1.00
Lane,204137,0,0,0.00,2,4,0.50,1,2,0.50,0,0,0.00,1,2,0.50
Conrad,195595,10,18,0.56,81,150,0.54,64,130,0.49,68,186,0.37,37,77,0.48
Hodges,204391,3,6,0.50,21,51,0.41,10,32,0.31,17,47,0.36,23,45,0.51
Burnett,198495,2,3,0.67,198,347,0.57,4,9,0.44,9,32,0.28,6,11,0.55
Burt,198200,51,66,0.77,19,40,0.47,46,103,0.45,59,171,0.35,82,182,0.45
McKnight,191332,37,45,0.82,18,30,0.60,36,89,0.40,131,377,0.35,33,68,0.49
Arellano,201605,17,19,0.89,14,27,0.52,26,51,0.51,44,107,0.41,22,47,0.47
Ye,196233,0,5,0.00,127,219,0.58,3,19,0.16,0,0,0.00,11,32,0.34
Ashford,193283,10,14,0.71,12,25,0.48,15,35,0.43,39,98,0.40,17,34,0.50
Roark,200583,12,16,0.75,46,89,0.52,35,73,0.48,44,129,0.34,24,58,0.41
Barnard,206704,0,0,0.00,1,2,0.50,0,1,0.00,0,3,0.00,0,0,0.00
Lynch,209041,0,0,0.00,1,4,0.25,1,1,1.00,0,0,0.00,0,0,0.00
West,209370,0,0,0.00,1,2,0.50,1,2,0.50,0,1,0.00,0,0,0.00
Cushman,205592,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Morgan,208349,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Powell,190317,18,25,0.72,79,129,0.61,61,136,0.45,85,234,0.36,62,124,0.50
Geiger,188369,6,12,0.50,89,200,0.45,22,41,0.54,18,50,0.36,44,94,0.47
Bond,200589,1,2,0.50,190,324,0.59,21,40,0.53,4,17,0.24,4,16,0.25
Rice,200659,45,60,0.75,16,29,0.55,52,120,0.43,71,206,0.34,85,169,0.50
McIntosh,196194,33,48,0.69,34,46,0.74,47,104,0.45,63,196,0.32,91,198,0.46
Salisbury,210177,0,0,0.00,8,11,0.73,3,6,0.50,1,3,0.33,0,1,0.00
Crider,200735,3,3,1.00,3,7,0.43,1,5,0.20,6,19,0.32,3,3,1.00
Griswold,199368,0,1,0.00,1,2,0.50,1,3,0.33,3,8,0.38,0,3,0.00
Marvin,194172,9,16,0.56,17,31,0.55,24,53,0.45,56,159,0.35,21,45,0.47
Helms,194846,2,7,0.29,40,68,0.59,2,7,0.29,3,10,0.30,17,40,0.42
Schroder,205917,0,0,0.00,5,7,0.71,0,2,0.00,0,2,0.00,1,2,0.50
Degeno,203822,18,21,0.86,8,25,0.32,12,36,0.33,51,138,0.37,8,32,0.25
Short,206446,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Giuliani,193420,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Simonsen,200812,32,37,0.86,47,94,0.50,73,163,0.45,76,236,0.32,53,105,0.50
Barbosa,211434,1,1,1.00,88,141,0.62,1,1,1.00,1,2,0.50,3,8,0.38
Sims,193479,0,2,0.00,41,98,0.42,0,0,0.00,0,1,0.00,8,15,0.53
Thompson,192934,23,31,0.74,20,35,0.57,26,64,0.41,30,84,0.36,36,67,0.54
West,200006,43,51,0.84,21,42,0.50,93,174,0.53,166,473,0.35,78,152,0.51
English,206790,0,0,0.00,6,10,0.60,6,16,0.38,6,19,0.32,1,1,1.00
Kearns,205814,3,3,1.00,83,160,0.52,9,29,0.31,4,13,0.31,6,12,0.50
Leary,207732,0,0,0.00,25,41,0.61,3,5,0.60,1,2,0.50,2,4,0.50
Robertson,199859,11,12,0.92,36,65,0.55,21,50,0.42,10,29,0.34,4,7,0.57
Schaffer,202576,5,7,0.71,4,5,0.80,7,14,0.50,9,25,0.36,10,23,0.43
Pedersen,197871,0,2,0.00,80,148,0.54,5,10,0.50,2,6,0.33,7,18,0.39
Palmieri,194744,2,4,0.50,161,269,0.60,12,28,0.43,11,19,0.58,21,36,0.58
Guajardo,201286,6,9,0.67,15,23,0.65,20,54,0.37,24,78,0.31,12,35,0.34
Carlisle,190038,51,69,0.74,19,40,0.47,73,138,0.53,129,349,0.37,128,265,0.48
Griffin,195776,9,9,1.00,47,81,0.58,24,47,0.51,39,114,0.34,9,15,0.60
Majors,190809,43,51,0.84,30,53,0.57,34,64,0.53,158,400,0.40,43,73,0.59
Boswell,203460,1,2,0.50,68,111,0.61,8,23,0.35,18,58,0.31,5,7,0.71
Norman,200849,11,14,0.79,5,11,0.45,10,20,0.50,15,43,0.35,15,28,0.54
Fuller,199333,0,0,0.00,1,2,0.50,0,1,0.00,1,1,1.00,0,0,0.00
Wallace,198717,11,17,0.65,10,26,0.38,29,64,0.45,12,48,0.25,30,58,0.52
Burke,209293,3,3,1.00,78,170,0.46,13,23,0.57,6,12,0.50,5,20,0.25
Milligan,191788,4,9,0.44,194,376,0.52,21,41,0.51,9,27,0.33,28,65,0.43
Sorensen,207685,35,50,0.70,22,43,0.51,33,97,0.34,43,121,0.36,69,161,0.43
McAlister,198607,101,155,0.65,24,49,0.49,129,314,0.41,6,17,0.35,433,833,0.52
Swan,209484,0,0,0.00,7,16,0.44,1,2,0.50,2,4,0.50,3,3,1.00
Zubac,218358,6,9,0.67,3,7,0.43,10,23,0.43,8,18,0.44,2,9,0.22
Stovall,207315,2,4,0.50,29,57,0.51,11,40,0.28,38,118,0.32,10,18,0.56
Cousins,208695,0,0,0.00,10,22,0.45,8,27,0.30,22,66,0.33,1,3,0.33
Farrell,206619,0,1,0.00,47,110,0.43,8,23,0.35,8,24,0.33,6,14,0.43
Larsen,195321,3,6,0.50,91,199,0.46,70,148,0.47,80,228,0.35,23,45,0.51
Toure,213870,3,7,0.43,90,179,0.50,11,30,0.37,11,33,0.33,27,54,0.50
Williams,211138,1,4,0.25,120,200,0.60,0,6,0.00,0,4,0.00,9,19,0.47
Pillar,198942,8,10,0.80,13,28,0.46,12,22,0.55,7,30,0.23,11,27,0.41
Sloan,202762,60,97,0.62,16,38,0.42,105,277,0.38,85,272,0.31,287,644,0.45
Kohn,195597,0,0,0.00,12,22,0.55,9,15,0.60,5,19,0.26,7,13,0.54
Horvath,205226,1,2,0.50,28,64,0.44,15,37,0.41,22,55,0.40,3,11,0.27
Watson,205899,28,37,0.76,27,42,0.64,22,65,0.34,20,67,0.30,12,37,0.32
Payne,206816,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,1,1,1.00
Bayer,205146,13,13,1.00,13,26,0.50,12,41,0.29,20,57,0.35,20,43,0.47
Thomas,206664,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Owen,207000,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Collier,198291,12,17,0.71,24,46,0.52,41,109,0.38,88,277,0.32,24,45,0.53
Johnson,203350,1,2,0.50,58,121,0.48,8,17,0.47,0,0,0.00,1,3,0.33
Anderson,198705,0,1,0.00,195,313,0.62,4,16,0.25,0,0,0.00,6,8,0.75
Washington,194160,43,57,0.75,18,36,0.50,47,116,0.41,90,239,0.38,130,272,0.48
McCoy,196074,33,37,0.89,10,16,0.62,14,48,0.29,62,172,0.36,29,57,0.51
Persson,204842,11,15,0.73,54,110,0.49,57,129,0.44,1,5,0.20,16,44,0.36
Ricci,204851,9,11,0.82,34,58,0.59,26,68,0.38,2,4,0.50,5,9,0.56
Cunningham,217682,0,0,0.00,181,286,0.63,19,38,0.50,0,0,0.00,2,9,0.22
Bryant,193806,17,22,0.77,15,21,0.71,6,25,0.24,52,126,0.41,16,42,0.38
Petry,196697,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,1,0.00
Robinson,200779,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ayres,198699,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,1,1,1.00
Crum,194286,21,30,0.70,54,90,0.60,32,94,0.34,66,186,0.35,39,94,0.41
Weiss,195080,27,35,0.77,56,109,0.51,47,104,0.45,17,71,0.24,84,171,0.49
Weis,194587,3,3,1.00,241,362,0.67,7,15,0.47,5,19,0.26,11,18,0.61
Joyner,199847,31,41,0.76,32,53,0.60,58,115,0.50,76,205,0.37,80,185,0.43
Tarantino,189789,24,31,0.77,25,39,0.64,41,100,0.41,51,170,0.30,50,122,0.41
Rodgers,198225,32,46,0.70,17,32,0.53,38,95,0.40,31,118,0.26,103,208,0.50
Swift,203517,1,1,1.00,3,12,0.25,6,16,0.38,13,34,0.38,0,2,0.00
Hester,199379,0,0,0.00,11,17,0.65,0,3,0.00,0,0,0.00,0,2,0.00
McCarty,208665,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,1,0.00
Freeman,203750,4,4,1.00,12,31,0.39,16,42,0.38,33,87,0.38,6,20,0.30
Cook,192405,1,7,0.14,45,78,0.58,26,49,0.53,27,84,0.32,24,54,0.44
Hood,203626,0,0,0.00,24,39,0.62,3,7,0.43,0,1,0.00,1,5,0.20
Parker,208737,0,0,0.00,3,5,0.60,0,1,0.00,0,0,0.00,0,0,0.00
Stevens,209145,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Figueroa,199049,8,22,0.36,75,147,0.51,35,100,0.35,93,260,0.36,50,111,0.45
Crowley,200213,1,2,0.50,167,292,0.57,28,63,0.44,18,50,0.36,11,18,0.61
Morgan,200116,0,1,0.00,89,166,0.54,6,18,0.33,1,6,0.17,9,23,0.39
Reardon,198109,41,47,0.87,9,22,0.41,30,79,0.38,77,182,0.42,11,40,0.28
Lindley,192283,50,82,0.61,27,47,0.57,85,188,0.45,74,250,0.30,229,485,0.47
Matei,223062,9,11,0.82,9,16,0.56,19,40,0.47,18,62,0.29,15,32,0.47
Fitzgerald,200688,0,0,0.00,39,61,0.64,8,24,0.33,16,33,0.48,4,15,0.27
Nixon,205249,2,2,1.00,9,15,0.60,3,12,0.25,6,22,0.27,6,9,0.67
Petek,219450,0,0,0.00,6,10,0.60,1,3,0.33,0,3,0.00,0,1,0.00
Watkins,201211,0,1,0.00,0,1,0.00,1,6,0.17,7,13,0.54,10,16,0.62
Gale,205192,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Avalos,207531,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
King,206573,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Werner,194513,7,8,0.88,35,68,0.51,38,92,0.41,49,142,0.35,7,17,0.41
Healey,197196,3,6,0.50,121,195,0.62,12,21,0.57,6,26,0.23,9,15,0.60
Nesbitt,191960,12,14,0.86,297,463,0.64,11,25,0.44,12,31,0.39,17,41,0.41
Grooms,192728,25,33,0.76,12,26,0.46,34,77,0.44,73,206,0.35,37,72,0.51
Poston,188405,36,53,0.68,16,26,0.62,70,148,0.47,72,205,0.35,171,361,0.47
Lewis,201967,0,2,0.00,33,64,0.52,4,10,0.40,3,15,0.20,4,4,1.00
Reilly,199371,16,18,0.89,30,50,0.60,47,85,0.55,65,164,0.40,24,52,0.46
Bench,209697,1,1,1.00,11,19,0.58,1,6,0.17,1,5,0.20,1,3,0.33
Hoy,194342,12,15,0.80,82,173,0.47,55,125,0.44,70,215,0.33,49,112,0.44
Sheppard,191482,2,5,0.40,110,190,0.58,12,32,0.38,11,31,0.35,11,32,0.34
D`Ignoti,189966,8,12,0.67,197,341,0.58,13,21,0.62,7,26,0.27,34,68,0.50
Bateman,196481,21,25,0.84,11,19,0.58,35,98,0.36,4,7,0.57,17,35,0.49
Langford,190116,43,59,0.73,29,59,0.49,55,138,0.40,126,364,0.35,100,191,0.52
Holub,213290,1,1,1.00,3,4,0.75,1,7,0.14,3,13,0.23,1,3,0.33
Sachs,199568,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Timmons,201623,5,9,0.56,2,3,0.67,6,17,0.35,3,23,0.13,6,12,0.50
Paul,195206,0,2,0.00,174,260,0.67,17,40,0.42,1,3,0.33,7,17,0.41
Daniel,202821,0,0,0.00,1,2,0.50,0,2,0.00,0,0,0.00,0,0,0.00
Fabbri,205087,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Watkins,193885,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Mellor,222554,5,5,1.00,3,6,0.50,6,14,0.43,8,22,0.36,1,6,0.17
Haines,207675,1,3,0.33,7,13,0.54,1,11,0.09,11,22,0.50,3,4,0.75
Wyatt,199360,2,3,0.67,2,5,0.40,6,10,0.60,7,18,0.39,5,10,0.50
Scarpa,189273,3,3,1.00,73,130,0.56,33,75,0.44,58,170,0.34,10,23,0.43
Burge,193992,15,21,0.71,104,183,0.57,76,168,0.45,79,210,0.38,57,119,0.48
Hollis,190987,13,21,0.62,206,349,0.59,22,56,0.39,11,36,0.31,53,102,0.52
Kiefer,197975,11,17,0.65,9,17,0.53,14,31,0.45,13,27,0.48,12,20,0.60
Freeman,193349,93,133,0.70,18,29,0.62,64,180,0.36,45,162,0.28,371,722,0.51
Guerrero,201238,0,2,0.00,2,4,0.50,2,6,0.33,3,11,0.27,2,2,1.00
Gay,200084,1,1,1.00,2,3,0.67,1,1,1.00,0,0,0.00,1,1,1.00
Hurt,203405,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Venturi,205420,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Bird,202148,27,32,0.84,21,31,0.68,38,83,0.46,29,98,0.30,11,39,0.28
Hsu,201657,0,0,0.00,29,80,0.36,2,4,0.50,0,3,0.00,0,2,0.00
Fuller,207695,0,0,0.00,3,10,0.30,1,2,0.50,0,2,0.00,0,1,0.00
Robinson,202993,0,0,0.00,7,16,0.44,0,6,0.00,4,9,0.44,3,5,0.60
Elliott,201209,0,0,0.00,1,2,0.50,1,2,0.50,4,8,0.50,0,0,0.00
Klein,197191,9,10,0.90,8,13,0.62,14,29,0.48,23,61,0.38,10,27,0.37
Kemper,199285,6,8,0.75,52,94,0.55,43,114,0.38,2,9,0.22,22,52,0.42
Carruth,192243,6,8,0.75,60,123,0.49,33,56,0.59,29,60,0.48,17,26,0.65
Schweitzer,192213,1,2,0.50,222,373,0.60,30,67,0.45,14,46,0.30,10,21,0.48
Cohn,191763,53,66,0.80,41,91,0.45,160,324,0.49,19,61,0.31,69,141,0.49
Willson,189151,34,38,0.89,13,26,0.50,27,64,0.42,109,264,0.41,26,56,0.46
Ely,202885,1,1,1.00,13,35,0.37,0,0,0.00,0,1,0.00,1,7,0.14
Caldwell,204767,20,27,0.74,10,22,0.45,15,33,0.45,50,137,0.36,13,22,0.59
Boudreaux,194927,30,33,0.91,18,30,0.60,33,80,0.41,9,22,0.41,56,119,0.47
Pack,198857,0,1,0.00,30,68,0.44,3,9,0.33,0,2,0.00,6,13,0.46
Dowd,209754,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Farley,200809,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Pagano,209069,2,2,1.00,0,2,0.00,0,4,0.00,7,9,0.78,1,3,0.33
Fogarty,196203,32,52,0.62,40,107,0.37,66,138,0.48,114,282,0.40,126,284,0.44
Perez,209017,0,3,0.00,71,120,0.59,26,56,0.46,27,119,0.23,11,25,0.44
White,201140,11,15,0.73,257,443,0.58,17,50,0.34,16,49,0.33,46,80,0.57
Gallardo,217882,12,18,0.67,13,27,0.48,35,89,0.39,48,138,0.35,10,27,0.37
Blue,205601,30,48,0.62,9,19,0.47,43,94,0.46,34,133,0.26,85,170,0.50
Ball,209409,4,6,0.67,0,5,0.00,6,13,0.46,10,23,0.43,3,7,0.43
Pittman,200424,0,0,0.00,1,2,0.50,1,3,0.33,1,3,0.33,1,4,0.25
Grimes,195051,14,20,0.70,4,11,0.36,9,34,0.26,11,42,0.26,12,25,0.48
Ramadani,213682,4,6,0.67,52,109,0.48,13,31,0.42,9,24,0.38,8,20,0.40
Nunn,208249,0,1,0.00,14,22,0.64,1,5,0.20,4,10,0.40,2,4,0.50
Gardner,210025,0,0,0.00,2,2,1.00,1,2,0.50,5,12,0.42,1,1,1.00
Cabral,204057,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fultz,206792,1,1,1.00,1,2,0.50,1,4,0.25,5,16,0.31,0,1,0.00
Bolton,199169,28,40,0.70,66,109,0.61,52,107,0.49,103,260,0.40,94,189,0.50
Duval,194052,8,10,0.80,191,328,0.58,14,29,0.48,2,23,0.09,28,60,0.47
Plunkett,200245,0,0,0.00,123,212,0.58,7,20,0.35,9,30,0.30,9,25,0.36
Schwarz,205527,31,37,0.84,58,89,0.65,59,156,0.38,109,288,0.38,55,138,0.40
Close,192164,48,70,0.69,12,22,0.55,27,85,0.32,35,103,0.34,131,277,0.47
