Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Sheridan,190443,20,30,0.67,10,12,0.83,11,30,0.37,2,16,0.12,35,72,0.49
Satterfield,187915,22,33,0.67,7,11,0.64,31,58,0.53,22,80,0.28,95,189,0.50
Daigle,184009,2,3,0.67,82,135,0.61,0,3,0.00,0,0,0.00,18,31,0.58
McCracken,195313,0,0,0.00,11,22,0.50,3,4,0.75,0,0,0.00,0,0,0.00
East,196388,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sullivan,196909,0,0,0.00,0,0,0.00,2,2,1.00,2,5,0.40,2,2,1.00
Willoughby,200461,0,0,0.00,4,9,0.44,0,0,0.00,0,2,0.00,0,0,0.00
Reeve,185847,5,6,0.83,4,13,0.31,10,34,0.29,1,6,0.17,10,19,0.53
McCollum,199592,2,4,0.50,62,124,0.50,13,30,0.43,6,16,0.38,11,23,0.48
Carney,193219,1,1,1.00,258,472,0.55,32,66,0.48,8,27,0.30,7,22,0.32
Romo,193201,17,25,0.68,22,33,0.67,37,103,0.36,80,250,0.32,12,31,0.39
Harmon,189745,24,39,0.62,18,37,0.49,42,106,0.40,65,159,0.41,112,259,0.43
Bell,195047,1,2,0.50,58,97,0.60,8,18,0.44,4,8,0.50,5,11,0.45
Culbertson,191955,7,11,0.64,3,12,0.25,20,55,0.36,0,8,0.00,9,13,0.69
Martin,199412,0,0,0.00,23,51,0.45,0,1,0.00,1,2,0.50,5,9,0.56
Douglas,196844,4,4,1.00,0,1,0.00,2,9,0.22,6,12,0.50,2,5,0.40
Locke,201137,2,4,0.50,21,41,0.51,21,42,0.50,33,95,0.35,13,22,0.59
Fields,197662,1,1,1.00,0,2,0.00,2,4,0.50,6,7,0.86,0,1,0.00
Connelly,200000,0,0,0.00,6,13,0.46,4,14,0.29,6,33,0.18,3,6,0.50
Mears,193275,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Harris,198371,2,8,0.25,25,65,0.38,35,88,0.40,62,203,0.31,16,33,0.48
Young,195482,2,3,0.67,247,414,0.60,20,45,0.44,0,3,0.00,4,12,0.33
Bryson,187321,1,1,1.00,273,423,0.65,10,20,0.50,1,2,0.50,3,10,0.30
Livingstone,187993,25,29,0.86,56,94,0.60,98,233,0.42,1,7,0.14,44,86,0.51
Lemon,190460,7,12,0.58,7,16,0.44,44,110,0.40,9,21,0.43,21,57,0.37
Musser,196604,0,0,0.00,18,38,0.47,3,9,0.33,3,7,0.43,4,10,0.40
Starr,195832,13,19,0.68,11,18,0.61,26,39,0.67,16,55,0.29,32,63,0.51
Ross,190376,15,20,0.75,1,6,0.17,12,37,0.32,8,17,0.47,32,80,0.40
Schmitt,189465,3,5,0.60,57,93,0.61,33,65,0.51,25,76,0.33,5,17,0.29
Price,185976,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Carter,185636,6,8,0.75,48,103,0.47,49,133,0.37,50,154,0.32,9,30,0.30
McKay,189879,1,4,0.25,130,303,0.43,36,79,0.46,5,21,0.24,13,38,0.34
Morrison,196279,0,0,0.00,42,87,0.48,2,6,0.33,1,4,0.25,0,9,0.00
Aguilar,204578,22,28,0.79,29,66,0.44,33,93,0.35,101,299,0.34,17,30,0.57
Hinkle,193076,28,44,0.64,18,32,0.56,62,163,0.38,6,27,0.22,90,221,0.41
Weiner,191493,7,8,0.88,3,5,0.60,2,9,0.22,1,5,0.20,6,7,0.86
Montoyo,188113,4,7,0.57,85,173,0.49,17,41,0.41,13,46,0.28,14,34,0.41
Conrad,185438,9,10,0.90,17,36,0.47,3,12,0.25,1,4,0.25,28,44,0.64
Michel,201906,0,1,0.00,0,1,0.00,0,1,0.00,3,4,0.75,0,1,0.00
Holmes,199728,10,13,0.77,4,7,0.57,9,28,0.32,13,43,0.30,8,16,0.50
Manuel,197568,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
James,198501,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Reeves,197556,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Lang,187161,9,15,0.60,32,68,0.47,53,112,0.47,61,140,0.44,37,71,0.52
Berry,189267,4,6,0.67,148,272,0.54,20,41,0.49,5,22,0.23,20,34,0.59
Ricci,184392,4,7,0.57,92,180,0.51,6,19,0.32,10,23,0.43,29,57,0.51
Sims,183716,16,20,0.80,14,24,0.58,18,36,0.50,24,83,0.29,25,47,0.53
Alford,186737,40,56,0.71,7,10,0.70,31,67,0.46,26,86,0.30,114,229,0.50
Roque,204258,1,2,0.50,77,144,0.53,18,38,0.47,14,38,0.37,3,4,0.75
Negro,187217,1,2,0.50,51,106,0.48,55,132,0.42,82,242,0.34,6,23,0.26
Owens,190040,6,8,0.75,133,247,0.54,10,19,0.53,0,3,0.00,35,74,0.47
Cullen,199466,1,1,1.00,213,356,0.60,4,14,0.29,3,15,0.20,10,16,0.62
Murillo,195883,37,52,0.71,18,40,0.45,66,164,0.40,63,214,0.29,118,247,0.48
Moffett,185908,16,22,0.73,15,25,0.60,21,70,0.30,52,124,0.42,32,60,0.53
Fredrick,188997,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Bozic,206674,2,3,0.67,20,31,0.65,19,46,0.41,27,77,0.35,9,18,0.50
Ziegler,183517,0,1,0.00,41,70,0.59,3,5,0.60,3,5,0.60,2,6,0.33
Boswell,198496,14,20,0.70,31,51,0.61,32,75,0.43,44,140,0.31,7,26,0.27
Wilder,196483,0,1,0.00,4,8,0.50,0,1,0.00,0,0,0.00,1,2,0.50
Shaw,214526,2,2,1.00,2,3,0.67,3,8,0.38,3,11,0.27,1,4,0.25
Gibson,186787,0,0,0.00,8,22,0.36,0,0,0.00,0,1,0.00,2,6,0.33
Kilgore,195981,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Clawson,191011,5,6,0.83,40,81,0.49,18,51,0.35,34,114,0.30,9,21,0.43
McDonald,188782,0,0,0.00,40,78,0.51,4,8,0.50,0,0,0.00,1,2,0.50
Renfroe,183820,8,11,0.73,138,263,0.52,16,50,0.32,9,28,0.32,27,42,0.64
Mackenzie,187908,24,37,0.65,23,49,0.47,35,92,0.38,65,189,0.34,39,78,0.50
Ferrell,181424,36,44,0.82,3,8,0.38,30,73,0.41,23,77,0.30,132,268,0.49
Corbin,197793,5,7,0.71,2,6,0.33,4,12,0.33,1,14,0.07,18,29,0.62
Washington,192262,2,2,1.00,139,261,0.53,16,43,0.37,5,18,0.28,10,15,0.67
Richard,190951,6,6,1.00,120,244,0.49,25,62,0.40,9,40,0.23,21,33,0.64
Andrews,183744,11,13,0.85,8,12,0.67,20,45,0.44,21,61,0.34,35,82,0.43
Spahn,198169,0,1,0.00,19,44,0.43,2,4,0.50,2,9,0.22,1,5,0.20
Page,194138,20,27,0.74,22,34,0.65,45,100,0.45,21,72,0.29,69,140,0.49
Ellis,183366,2,3,0.67,0,0,0.00,4,8,0.50,1,6,0.17,8,25,0.32
Huntley,190205,7,9,0.78,27,47,0.57,24,51,0.47,45,107,0.42,15,27,0.56
Day,180711,6,10,0.60,160,263,0.61,38,82,0.46,27,68,0.40,24,46,0.52
Dial,189710,1,1,1.00,191,342,0.56,4,7,0.57,0,2,0.00,7,12,0.58
York,183096,36,41,0.88,41,68,0.60,49,106,0.46,83,210,0.40,102,220,0.46
Dix,196085,43,83,0.52,13,19,0.68,41,113,0.36,72,158,0.46,198,381,0.52
Cushman,197785,19,25,0.76,15,43,0.35,29,79,0.37,34,113,0.30,27,54,0.50
O`Neil,185427,1,1,1.00,75,132,0.57,23,47,0.49,24,58,0.41,6,11,0.55
Beaumont,183123,14,15,0.93,8,17,0.47,10,25,0.40,48,110,0.44,15,40,0.38
James,181463,1,2,0.50,31,65,0.48,4,9,0.44,0,0,0.00,3,7,0.43
Pinckney,194503,0,0,0.00,2,3,0.67,0,0,0.00,1,3,0.33,1,2,0.50
Hardy,187798,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cross,200877,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bowser,183279,37,62,0.60,38,65,0.58,68,164,0.41,75,220,0.34,113,228,0.50
Hardin,186659,3,4,0.75,116,209,0.56,32,67,0.48,28,87,0.32,10,31,0.32
Maldonado,181995,2,3,0.67,120,192,0.62,22,39,0.56,24,46,0.52,8,13,0.62
Serra,194675,63,85,0.74,20,34,0.59,40,94,0.43,58,202,0.29,123,223,0.55
Pittman,182995,50,72,0.69,52,99,0.53,41,97,0.42,32,81,0.40,192,395,0.49
Reid,186793,0,3,0.00,113,213,0.53,11,29,0.38,8,20,0.40,15,41,0.37
Conti,184499,3,3,1.00,1,2,0.50,1,4,0.25,2,8,0.25,2,2,1.00
White,183689,1,1,1.00,7,10,0.70,0,0,0.00,1,1,1.00,2,2,1.00
Hull,200330,14,16,0.88,31,54,0.57,34,81,0.42,31,118,0.26,12,24,0.50
Lyons,196591,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Koehler,194749,0,0,0.00,0,0,0.00,0,2,0.00,1,4,0.25,0,0,0.00
Ross,190364,5,5,1.00,3,6,0.50,6,12,0.50,10,21,0.48,4,6,0.67
Kerr,196415,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Sanders,200496,13,17,0.76,34,67,0.51,19,66,0.29,35,108,0.32,42,95,0.44
Bailey,184437,2,3,0.67,71,129,0.55,7,19,0.37,18,51,0.35,10,16,0.62
Brand,190857,0,1,0.00,170,320,0.53,10,14,0.71,4,19,0.21,5,8,0.62
Peoples,192662,33,43,0.77,23,40,0.57,32,63,0.51,70,170,0.41,48,110,0.44
Doherty,184608,44,49,0.90,13,20,0.65,25,62,0.40,36,114,0.32,53,120,0.44
Schuster,194734,18,24,0.75,8,15,0.53,30,49,0.61,40,101,0.40,33,75,0.44
Barron,192825,1,4,0.25,10,26,0.38,37,65,0.57,20,95,0.21,13,28,0.46
Braun,189824,4,6,0.67,114,180,0.63,17,38,0.45,9,30,0.30,14,32,0.44
Delgadillo,189255,3,5,0.60,4,6,0.67,5,14,0.36,9,30,0.30,8,28,0.29
Canales,183934,5,6,0.83,103,196,0.53,19,37,0.51,6,30,0.20,16,36,0.44
Petit,206762,13,16,0.81,26,44,0.59,23,46,0.50,59,170,0.35,6,19,0.32
Walker,196585,2,3,0.67,3,6,0.50,2,6,0.33,3,19,0.16,2,5,0.40
Seay,192545,0,0,0.00,3,7,0.43,2,3,0.67,1,7,0.14,0,1,0.00
Ingle,187639,0,1,0.00,5,6,0.83,0,0,0.00,0,0,0.00,1,2,0.50
Roland,196311,0,0,0.00,1,2,0.50,0,2,0.00,1,3,0.33,0,0,0.00
Burnett,198014,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Wiley,183420,2,5,0.40,106,208,0.51,10,32,0.31,4,24,0.17,23,50,0.46
Saunders,198874,6,8,0.75,55,109,0.50,12,33,0.36,6,30,0.20,23,46,0.50
Woodworth,191787,1,3,0.33,228,406,0.56,21,46,0.46,6,28,0.21,5,14,0.36
Hearn,186818,1,3,0.33,59,115,0.51,34,71,0.48,37,123,0.30,9,20,0.45
Flynn,195263,68,107,0.64,15,30,0.50,82,201,0.41,77,204,0.38,273,566,0.48
Haggerty,200193,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Grant,199421,2,3,0.67,11,18,0.61,14,32,0.44,26,94,0.28,1,5,0.20
Latimer,198864,0,1,0.00,33,58,0.57,2,12,0.17,1,2,0.50,2,3,0.67
Chapman,188108,6,8,0.75,2,6,0.33,13,26,0.50,19,45,0.42,18,46,0.39
Aguilera,185140,0,1,0.00,5,11,0.45,5,10,0.50,0,0,0.00,3,3,1.00
Kone,213910,19,29,0.66,9,28,0.32,38,84,0.45,65,186,0.35,15,29,0.52
Leigh,194917,0,0,0.00,0,0,0.00,0,1,0.00,0,2,0.00,0,0,0.00
Rogers,183119,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Allen,186794,14,25,0.56,116,189,0.61,20,65,0.31,25,76,0.33,79,157,0.50
Butler,195497,11,13,0.85,64,124,0.52,14,30,0.47,6,26,0.23,29,63,0.46
Akins,186300,0,0,0.00,132,252,0.52,13,39,0.33,6,23,0.26,8,16,0.50
Tate,198209,14,20,0.70,62,120,0.52,53,125,0.42,68,229,0.30,23,59,0.39
Blair,185348,23,26,0.88,35,51,0.69,61,135,0.45,126,361,0.35,28,77,0.36
Andrews,201007,0,2,0.00,26,49,0.53,2,9,0.22,3,8,0.38,9,22,0.41
Watkins,200404,18,24,0.75,27,50,0.54,29,72,0.40,34,104,0.33,12,36,0.33
Doyle,192588,4,5,0.80,3,6,0.50,13,31,0.42,31,73,0.42,10,13,0.77
Stallings,187380,2,4,0.50,7,9,0.78,1,2,0.50,3,12,0.25,6,7,0.86
Keith,190909,0,0,0.00,0,0,0.00,0,0,0.00,1,4,0.25,0,0,0.00
Jimenez,197773,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Stein,183798,4,5,0.80,6,20,0.30,12,41,0.29,17,63,0.27,6,18,0.33
Hoppe,186205,1,2,0.50,44,108,0.41,4,12,0.33,3,7,0.43,6,12,0.50
Palladino,191369,0,0,0.00,262,504,0.52,2,5,0.40,1,4,0.25,3,12,0.25
Custer,198000,20,28,0.71,13,30,0.43,31,94,0.33,46,141,0.33,15,46,0.33
Ryder,187503,29,37,0.78,10,26,0.38,38,86,0.44,45,134,0.34,60,126,0.48
Taylor,190920,4,7,0.57,1,2,0.50,5,11,0.45,8,29,0.28,13,23,0.57
Schneider,189219,2,4,0.50,90,177,0.51,14,38,0.37,8,30,0.27,19,44,0.43
Schuster,188871,0,3,0.00,6,17,0.35,8,27,0.30,11,37,0.30,4,8,0.50
Barber,201136,6,10,0.60,2,6,0.33,9,19,0.47,11,29,0.38,5,9,0.56
Jennings,200439,0,0,0.00,9,20,0.45,1,3,0.33,4,8,0.50,0,1,0.00
Wilkes,185713,11,16,0.69,35,63,0.56,39,99,0.39,6,18,0.33,51,131,0.39
Judd,196788,0,0,0.00,1,1,1.00,0,3,0.00,0,1,0.00,0,0,0.00
Stacey,189829,20,34,0.59,64,130,0.49,66,152,0.43,1,7,0.14,81,170,0.48
Mosley,188440,13,25,0.52,79,174,0.45,3,11,0.27,0,1,0.00,68,138,0.49
Fisher,188931,6,8,0.75,133,232,0.57,13,24,0.54,11,22,0.50,26,59,0.44
Aleman,190284,31,40,0.78,45,79,0.57,58,127,0.46,120,359,0.33,24,54,0.44
Bright,189916,15,27,0.56,14,32,0.44,53,119,0.45,78,245,0.32,26,77,0.34
Petek,202522,4,4,1.00,6,8,0.75,7,17,0.41,10,37,0.27,4,12,0.33
Arthur,198676,18,23,0.78,5,10,0.50,20,51,0.39,19,65,0.29,37,76,0.49
Schulte,190835,0,1,0.00,4,7,0.57,1,1,1.00,5,7,0.71,1,1,1.00
Straub,190492,3,3,1.00,90,166,0.54,9,15,0.60,8,30,0.27,14,27,0.52
Burleson,189766,0,0,0.00,2,5,0.40,1,1,1.00,0,1,0.00,0,2,0.00
Purvis,198153,0,0,0.00,0,0,0.00,0,3,0.00,5,14,0.36,0,1,0.00
Hooper,194464,17,21,0.81,33,63,0.52,39,86,0.45,34,85,0.40,60,145,0.41
Shields,192000,2,2,1.00,201,320,0.63,7,15,0.47,1,4,0.25,5,9,0.56
Ely,178803,1,2,0.50,278,433,0.64,14,26,0.54,2,2,1.00,13,40,0.33
Alderman,184141,48,56,0.86,19,29,0.66,36,74,0.49,32,92,0.35,44,88,0.50
Dix,180799,47,82,0.57,7,12,0.58,59,132,0.45,24,67,0.36,228,531,0.43
George,192706,13,19,0.68,13,20,0.65,11,24,0.46,15,41,0.37,34,57,0.60
Stenstrom,191136,18,27,0.67,7,8,0.88,16,54,0.30,20,68,0.29,57,131,0.44
Dickson,186777,1,1,1.00,157,279,0.56,19,40,0.47,17,39,0.44,3,10,0.30
Fanelli,209566,8,9,0.89,1,4,0.25,6,14,0.43,13,29,0.45,4,7,0.57
Polk,195547,1,3,0.33,40,76,0.53,1,3,0.33,0,3,0.00,5,7,0.71
Prieto,184031,0,0,0.00,1,1,1.00,1,2,0.50,4,7,0.57,0,0,0.00
Gossett,199349,0,0,0.00,0,0,0.00,2,2,1.00,3,5,0.60,2,5,0.40
McDowell,199479,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Robinson,188950,4,5,0.80,42,106,0.40,33,110,0.30,34,117,0.29,9,21,0.43
Heredia,204650,1,1,1.00,123,255,0.48,41,84,0.49,14,41,0.34,8,22,0.36
Siegl,197024,1,2,0.50,53,115,0.46,7,20,0.35,4,11,0.36,5,16,0.31
Mendenhall,196500,39,48,0.81,35,72,0.49,69,178,0.39,4,14,0.29,46,116,0.40
MacLeod,185945,29,35,0.83,9,26,0.35,35,87,0.40,68,166,0.41,64,136,0.47
McLaughlin,182208,17,19,0.89,67,145,0.46,2,13,0.15,2,2,1.00,53,124,0.43
Blackburn,196823,11,11,1.00,9,21,0.43,25,61,0.41,15,32,0.47,12,26,0.46
Worden,191561,2,5,0.40,5,10,0.50,5,18,0.28,6,23,0.26,13,34,0.38
Miles,197176,0,1,0.00,2,2,1.00,3,4,0.75,6,9,0.67,1,1,1.00
Quick,191225,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Arrington,199828,1,1,1.00,0,0,0.00,0,0,0.00,1,2,0.50,0,2,0.00
Hiller,199661,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Holloway,193795,0,0,0.00,0,0,0.00,1,5,0.20,1,5,0.20,1,6,0.17
Du,197786,1,2,0.50,16,41,0.39,10,36,0.28,35,99,0.35,1,7,0.14
Rice,183237,8,12,0.67,80,158,0.51,21,48,0.44,12,36,0.33,26,61,0.43
Flood,194975,0,0,0.00,66,117,0.56,2,5,0.40,0,1,0.00,2,6,0.33
McCrary,196143,22,30,0.73,55,115,0.48,75,159,0.47,69,233,0.30,54,118,0.46
Bird,190528,41,63,0.65,12,18,0.67,48,127,0.38,40,133,0.30,148,337,0.44
Young,192689,0,0,0.00,0,1,0.00,1,1,1.00,3,4,0.75,0,0,0.00
Sims,191036,73,104,0.70,24,44,0.55,42,125,0.34,37,118,0.31,216,413,0.52
Fletcher,183720,0,0,0.00,2,2,1.00,2,3,0.67,0,0,0.00,0,0,0.00
Knight,212778,0,0,0.00,2,3,0.67,4,11,0.36,4,10,0.40,0,2,0.00
Campbell,199850,6,9,0.67,10,22,0.45,15,39,0.38,47,128,0.37,6,10,0.60
Hale,183581,2,2,1.00,71,140,0.51,17,60,0.28,35,115,0.30,5,15,0.33
Paulsen,196371,0,0,0.00,4,11,0.36,0,1,0.00,0,1,0.00,0,0,0.00
Sevcik,208770,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Marks,179851,17,23,0.74,46,104,0.44,46,122,0.38,60,167,0.36,68,143,0.48
Mancini,184887,2,2,1.00,93,157,0.59,19,36,0.53,28,88,0.32,8,22,0.36
Hudson,190715,3,7,0.43,231,391,0.59,5,9,0.56,1,3,0.33,21,34,0.62
Roth,195201,19,25,0.76,35,72,0.49,51,110,0.46,97,288,0.34,19,36,0.53
Ford,189311,47,69,0.68,13,24,0.54,43,113,0.38,47,133,0.35,157,343,0.46
Adamczyk,210570,6,8,0.75,2,3,0.67,7,17,0.41,8,27,0.30,2,6,0.33
Holt,195988,0,1,0.00,6,17,0.35,0,0,0.00,0,0,0.00,1,2,0.50
Brown,193511,19,25,0.76,13,22,0.59,19,53,0.36,29,101,0.29,19,52,0.37
Fowler,190192,1,1,1.00,35,89,0.39,5,13,0.38,1,5,0.20,2,11,0.18
Moreau,192410,0,0,0.00,1,3,0.33,1,1,1.00,2,4,0.50,0,0,0.00
Wilson,196529,0,0,0.00,1,1,1.00,2,2,1.00,0,4,0.00,0,1,0.00
Beach,186231,0,0,0.00,2,3,0.67,0,0,0.00,0,0,0.00,0,0,0.00
Weaver,183647,7,7,1.00,54,99,0.55,32,64,0.50,61,153,0.40,10,26,0.38
Bueno,197930,0,1,0.00,145,223,0.65,17,33,0.52,5,21,0.24,4,8,0.50
Petrovic,197714,0,2,0.00,69,129,0.53,5,16,0.31,6,17,0.35,4,10,0.40
Grendahl,208098,26,29,0.90,30,56,0.54,45,97,0.46,57,198,0.29,15,39,0.38
Meadows,189992,46,62,0.74,11,16,0.69,34,91,0.37,73,191,0.38,111,233,0.48
Du,199762,0,0,0.00,118,198,0.60,21,40,0.53,7,16,0.44,0,8,0.00
Curry,198525,5,8,0.62,10,34,0.29,26,64,0.41,30,80,0.38,19,43,0.44
Noyes,191551,18,30,0.60,14,20,0.70,23,64,0.36,30,91,0.33,6,25,0.24
Findley,190415,23,38,0.61,5,18,0.28,38,94,0.40,42,112,0.38,104,258,0.40
Drew,214182,1,1,1.00,79,152,0.52,2,10,0.20,2,15,0.13,2,3,0.67
Torrez,192341,0,0,0.00,1,3,0.33,0,1,0.00,0,0,0.00,0,0,0.00
Yang,214398,0,0,0.00,4,11,0.36,0,1,0.00,0,2,0.00,0,0,0.00
Kovacic,211570,1,1,1.00,4,6,0.67,2,4,0.50,3,8,0.38,2,4,0.50
Tsujio,192204,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Novak,203890,2,2,1.00,0,1,0.00,5,10,0.50,7,11,0.64,4,8,0.50
Daly,195568,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Feller,178996,15,22,0.68,29,49,0.59,48,108,0.44,73,192,0.38,64,116,0.55
Collazo,183828,0,1,0.00,74,132,0.56,13,28,0.46,2,8,0.25,4,17,0.24
Seymour,186603,3,5,0.60,113,230,0.49,29,61,0.48,48,144,0.33,11,32,0.34
Glass,184579,52,63,0.83,28,57,0.49,32,101,0.32,70,205,0.34,82,179,0.46
Rosa,180335,61,68,0.90,27,43,0.63,48,107,0.45,99,268,0.37,126,267,0.47
Hansen,193118,0,0,0.00,3,4,0.75,1,1,1.00,0,0,0.00,0,1,0.00
Albert,192958,5,5,1.00,3,6,0.50,8,14,0.57,12,37,0.32,3,5,0.60
Combs,191584,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Campbell,189275,26,31,0.84,8,15,0.53,20,57,0.35,35,96,0.36,18,35,0.51
Buck,200595,0,0,0.00,33,68,0.49,12,28,0.43,24,58,0.41,3,8,0.38
Rivers,187255,2,4,0.50,274,446,0.61,9,25,0.36,1,2,0.50,16,47,0.34
Townsend,180896,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Peck,184934,8,15,0.53,63,112,0.56,42,88,0.48,54,136,0.40,70,152,0.46
Parker,184140,4,4,1.00,52,85,0.61,26,46,0.57,13,38,0.34,4,15,0.27
Brewer,186001,1,3,0.33,260,379,0.69,26,48,0.54,6,24,0.25,16,33,0.48
Nelson,204314,32,42,0.76,40,57,0.70,54,134,0.40,85,250,0.34,39,94,0.41
Shepard,193340,25,30,0.83,15,24,0.62,26,71,0.37,63,174,0.36,28,62,0.45
Tejeda,193313,3,4,0.75,102,186,0.55,12,32,0.38,10,29,0.34,18,37,0.49
DeJesus,192121,4,6,0.67,10,20,0.50,9,23,0.39,15,58,0.26,16,25,0.64
Dudley,191610,1,1,1.00,46,81,0.57,3,15,0.20,5,9,0.56,5,14,0.36
Seibert,190144,17,29,0.59,8,13,0.62,13,39,0.33,22,68,0.32,52,106,0.49
Kiefer,183853,1,2,0.50,1,2,0.50,2,2,1.00,1,8,0.12,1,3,0.33
Casey,183189,0,0,0.00,1,1,1.00,2,3,0.67,0,2,0.00,0,0,0.00
Grisson,197561,0,0,0.00,4,5,0.80,4,11,0.36,3,9,0.33,5,10,0.50
Coffman,186344,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Storey,201010,0,1,0.00,10,19,0.53,1,3,0.33,1,5,0.20,0,1,0.00
Madden,183461,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Meade,190718,3,8,0.38,39,83,0.47,18,53,0.34,44,121,0.36,18,45,0.40
Grosso,194272,2,4,0.50,132,248,0.53,18,35,0.51,12,21,0.57,8,15,0.53
Burger,180955,3,4,0.75,170,285,0.60,15,31,0.48,4,9,0.44,17,30,0.57
Perrin,182437,33,41,0.80,48,78,0.62,85,155,0.55,156,419,0.37,67,154,0.44
Hunter,181035,110,153,0.72,34,54,0.63,102,244,0.42,59,154,0.38,442,882,0.50
Poole,200669,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Foote,193958,2,2,1.00,6,18,0.33,0,1,0.00,0,0,0.00,6,9,0.67
Willis,191786,24,33,0.73,11,26,0.42,20,58,0.34,25,75,0.33,46,102,0.45
Santini,191168,3,6,0.50,85,162,0.52,24,47,0.51,12,33,0.36,17,36,0.47
Luna,186961,2,4,0.50,2,3,0.67,0,2,0.00,6,9,0.67,9,12,0.75
Baird,185021,6,8,0.75,9,13,0.69,8,15,0.53,17,39,0.44,6,15,0.40
Monahan,197113,1,2,0.50,2,3,0.67,0,0,0.00,0,4,0.00,1,1,1.00
Sellers,187440,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sissons,193305,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Morrison,193255,2,6,0.33,184,302,0.61,34,76,0.45,28,74,0.38,16,31,0.52
Pullen,182724,19,24,0.79,120,184,0.65,11,20,0.55,0,1,0.00,75,133,0.56
Waggoner,184199,6,9,0.67,167,296,0.56,66,131,0.50,20,49,0.41,27,59,0.46
Ramirez,184006,54,80,0.68,30,52,0.58,70,164,0.43,85,183,0.46,158,311,0.51
Costa,189595,57,73,0.78,29,47,0.62,69,151,0.46,67,205,0.33,144,309,0.47
Silva,199618,14,21,0.67,4,4,1.00,19,40,0.47,16,48,0.33,47,102,0.46
Bergquist,195468,1,1,1.00,28,51,0.55,3,12,0.25,3,9,0.33,3,9,0.33
Krol,195007,1,3,0.33,14,32,0.44,15,38,0.39,25,61,0.41,9,18,0.50
Tucker,193043,10,17,0.59,3,7,0.43,10,18,0.56,10,21,0.48,26,56,0.46
McKay,185812,12,17,0.71,59,97,0.61,36,75,0.48,63,181,0.35,28,51,0.55
Meadows,180701,8,16,0.50,136,254,0.54,15,33,0.45,10,29,0.34,48,124,0.39
Arteaga,188552,2,3,0.67,221,371,0.60,9,18,0.50,1,4,0.25,11,25,0.44
Boswell,182729,73,90,0.81,31,65,0.48,83,165,0.50,116,295,0.39,129,262,0.49
Harris,186689,64,82,0.78,19,33,0.58,72,147,0.49,74,219,0.34,177,391,0.45
Koehn,196607,1,1,1.00,10,21,0.48,3,4,0.75,0,5,0.00,1,2,0.50
Dent,195391,33,45,0.73,14,23,0.61,28,70,0.40,24,61,0.39,97,195,0.50
Oglesby,180984,22,34,0.65,19,44,0.43,23,56,0.41,32,106,0.30,67,120,0.56
Henderson,199902,5,8,0.62,66,142,0.46,17,31,0.55,8,19,0.42,17,35,0.49
Sutherland,194507,4,7,0.57,7,12,0.58,7,18,0.39,5,14,0.36,1,3,0.33
Pritchard,199511,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Huber,187864,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
